"","id","jail","state","county","fips","statecode","treated","year","mortality_rate"
"1697",142,"Black Hawk County Jail","Iowa","Black Hawk",19013,"IA",1,2012,0
"1698",142,"Black Hawk County Jail","Iowa","Black Hawk",19013,"IA",1,2013,0
"1699",142,"Black Hawk County Jail","Iowa","Black Hawk",19013,"IA",1,2014,3.37837837837838
"1700",142,"Black Hawk County Jail","Iowa","Black Hawk",19013,"IA",1,2015,0
"1701",142,"Black Hawk County Jail","Iowa","Black Hawk",19013,"IA",1,2016,0
"1702",142,"Black Hawk County Jail","Iowa","Black Hawk",19013,"IA",1,2017,0
"1703",142,"Black Hawk County Jail","Iowa","Black Hawk",19013,"IA",1,2018,0
"1704",142,"Black Hawk County Jail","Iowa","Black Hawk",19013,"IA",1,2019,0
"1705",143,"Dubuque County Jail","Iowa","Dubuque",19061,"IA",1,2008,0
"1706",143,"Dubuque County Jail","Iowa","Dubuque",19061,"IA",1,2009,7.19424460431655
"1707",143,"Dubuque County Jail","Iowa","Dubuque",19061,"IA",1,2010,0
"1708",143,"Dubuque County Jail","Iowa","Dubuque",19061,"IA",1,2011,0
"1709",143,"Dubuque County Jail","Iowa","Dubuque",19061,"IA",1,2012,0
"1710",143,"Dubuque County Jail","Iowa","Dubuque",19061,"IA",1,2013,0
"1711",143,"Dubuque County Jail","Iowa","Dubuque",19061,"IA",1,2014,0
"1712",143,"Dubuque County Jail","Iowa","Dubuque",19061,"IA",1,2015,0
"1713",143,"Dubuque County Jail","Iowa","Dubuque",19061,"IA",1,2016,0
"1714",143,"Dubuque County Jail","Iowa","Dubuque",19061,"IA",1,2017,0
"1715",143,"Dubuque County Jail","Iowa","Dubuque",19061,"IA",1,2018,0
"1716",143,"Dubuque County Jail","Iowa","Dubuque",19061,"IA",1,2019,5.95238095238095
"1717",144,"Linn County Corr. Center","Iowa","Linn",19113,"IA",0,2008,0
"1718",144,"Linn County Corr. Center","Iowa","Linn",19113,"IA",0,2009,2.49376558603491
"1719",144,"Linn County Corr. Center","Iowa","Linn",19113,"IA",0,2010,0
"1720",144,"Linn County Corr. Center","Iowa","Linn",19113,"IA",0,2011,0
"1721",144,"Linn County Corr. Center","Iowa","Linn",19113,"IA",0,2012,0
"1722",144,"Linn County Corr. Center","Iowa","Linn",19113,"IA",0,2013,0
"1723",144,"Linn County Corr. Center","Iowa","Linn",19113,"IA",0,2014,0
"1724",144,"Linn County Corr. Center","Iowa","Linn",19113,"IA",0,2015,0
"1725",144,"Linn County Corr. Center","Iowa","Linn",19113,"IA",0,2016,0
"1726",144,"Linn County Corr. Center","Iowa","Linn",19113,"IA",0,2017,0
"1727",144,"Linn County Corr. Center","Iowa","Linn",19113,"IA",0,2018,0
"1728",144,"Linn County Corr. Center","Iowa","Linn",19113,"IA",0,2019,0
"1729",145,"Marshall County Jail","Iowa","Marshall",19127,"IA",0,2008,0
"1730",145,"Marshall County Jail","Iowa","Marshall",19127,"IA",0,2009,0
"1731",145,"Marshall County Jail","Iowa","Marshall",19127,"IA",0,2010,0
"1732",145,"Marshall County Jail","Iowa","Marshall",19127,"IA",0,2011,0
"1733",145,"Marshall County Jail","Iowa","Marshall",19127,"IA",0,2012,0
"1734",145,"Marshall County Jail","Iowa","Marshall",19127,"IA",0,2013,0
"1735",145,"Marshall County Jail","Iowa","Marshall",19127,"IA",0,2014,0
"1736",145,"Marshall County Jail","Iowa","Marshall",19127,"IA",0,2015,0
"1737",145,"Marshall County Jail","Iowa","Marshall",19127,"IA",0,2016,0
"1738",145,"Marshall County Jail","Iowa","Marshall",19127,"IA",0,2017,0
"1739",145,"Marshall County Jail","Iowa","Marshall",19127,"IA",0,2018,0
"1740",145,"Marshall County Jail","Iowa","Marshall",19127,"IA",0,2019,0
"1741",146,"Muscatine County Jail","Iowa","Muscatine",19139,"IA",0,2008,0
"1742",146,"Muscatine County Jail","Iowa","Muscatine",19139,"IA",0,2009,0
"1743",146,"Muscatine County Jail","Iowa","Muscatine",19139,"IA",1,2010,0
"1744",146,"Muscatine County Jail","Iowa","Muscatine",19139,"IA",1,2011,0
"1745",146,"Muscatine County Jail","Iowa","Muscatine",19139,"IA",1,2012,0
"1746",146,"Muscatine County Jail","Iowa","Muscatine",19139,"IA",1,2013,0
"1747",146,"Muscatine County Jail","Iowa","Muscatine",19139,"IA",1,2014,0
"1748",146,"Muscatine County Jail","Iowa","Muscatine",19139,"IA",1,2015,0
"1749",146,"Muscatine County Jail","Iowa","Muscatine",19139,"IA",1,2016,0
"1750",146,"Muscatine County Jail","Iowa","Muscatine",19139,"IA",1,2017,0
"1751",146,"Muscatine County Jail","Iowa","Muscatine",19139,"IA",1,2018,0
"1752",146,"Muscatine County Jail","Iowa","Muscatine",19139,"IA",1,2019,0
"1753",147,"Polk County Jail","Iowa","Polk",19153,"IA",1,2008,0
"1754",147,"Polk County Jail","Iowa","Polk",19153,"IA",1,2009,0
"1755",147,"Polk County Jail","Iowa","Polk",19153,"IA",1,2010,1.06951871657754
"1756",147,"Polk County Jail","Iowa","Polk",19153,"IA",1,2011,0
"1757",147,"Polk County Jail","Iowa","Polk",19153,"IA",1,2012,1.01522842639594
"1758",147,"Polk County Jail","Iowa","Polk",19153,"IA",1,2013,3.1813361611877
"1759",147,"Polk County Jail","Iowa","Polk",19153,"IA",1,2014,2.1505376344086
"1760",147,"Polk County Jail","Iowa","Polk",19153,"IA",1,2015,1.07296137339056
"1761",147,"Polk County Jail","Iowa","Polk",19153,"IA",1,2016,3.2258064516129
"1762",147,"Polk County Jail","Iowa","Polk",19153,"IA",1,2017,0
"1763",147,"Polk County Jail","Iowa","Polk",19153,"IA",1,2018,1.99600798403194
"1764",147,"Polk County Jail","Iowa","Polk",19153,"IA",1,2019,1.97044334975369
"1765",148,"Pottawattamie County Jail","Iowa","Pottawattamie",19155,"IA",0,2008,NA
"1766",148,"Pottawattamie County Jail","Iowa","Pottawattamie",19155,"IA",0,2009,0
"1767",148,"Pottawattamie County Jail","Iowa","Pottawattamie",19155,"IA",0,2010,0
"1768",148,"Pottawattamie County Jail","Iowa","Pottawattamie",19155,"IA",0,2011,0
"1769",148,"Pottawattamie County Jail","Iowa","Pottawattamie",19155,"IA",0,2012,4.5662100456621
"1770",148,"Pottawattamie County Jail","Iowa","Pottawattamie",19155,"IA",0,2013,4.71698113207547
"1771",148,"Pottawattamie County Jail","Iowa","Pottawattamie",19155,"IA",0,2014,0
"1772",148,"Pottawattamie County Jail","Iowa","Pottawattamie",19155,"IA",0,2015,0
"1773",148,"Pottawattamie County Jail","Iowa","Pottawattamie",19155,"IA",0,2016,0
"1774",148,"Pottawattamie County Jail","Iowa","Pottawattamie",19155,"IA",0,2017,0
"1775",148,"Pottawattamie County Jail","Iowa","Pottawattamie",19155,"IA",0,2018,0
"1776",148,"Pottawattamie County Jail","Iowa","Pottawattamie",19155,"IA",0,2019,0
"1777",149,"Scott County Jail & Annex","Iowa","Scott",19163,"IA",0,2008,0
"1778",149,"Scott County Jail & Annex","Iowa","Scott",19163,"IA",0,2009,0
"1779",149,"Scott County Jail & Annex","Iowa","Scott",19163,"IA",0,2010,0
"1780",149,"Scott County Jail & Annex","Iowa","Scott",19163,"IA",0,2011,10.3626943005181
"1781",149,"Scott County Jail & Annex","Iowa","Scott",19163,"IA",0,2012,0
"1782",149,"Scott County Jail & Annex","Iowa","Scott",19163,"IA",0,2013,5.18134715025907
"1783",149,"Scott County Jail & Annex","Iowa","Scott",19163,"IA",0,2014,5.18134715025907
"1784",149,"Scott County Jail & Annex","Iowa","Scott",19163,"IA",0,2015,0
"1785",149,"Scott County Jail & Annex","Iowa","Scott",19163,"IA",0,2016,0
"1786",149,"Scott County Jail & Annex","Iowa","Scott",19163,"IA",0,2017,0
"1787",149,"Scott County Jail & Annex","Iowa","Scott",19163,"IA",0,2018,0
"1788",149,"Scott County Jail & Annex","Iowa","Scott",19163,"IA",0,2019,2.78551532033426
"1789",150,"Wapello County Jail","Iowa","Wapello",19179,"IA",0,2008,0
"1790",150,"Wapello County Jail","Iowa","Wapello",19179,"IA",0,2009,0
"1791",150,"Wapello County Jail","Iowa","Wapello",19179,"IA",0,2010,0
"1792",150,"Wapello County Jail","Iowa","Wapello",19179,"IA",0,2011,0
"1793",150,"Wapello County Jail","Iowa","Wapello",19179,"IA",0,2012,13.3333333333333
"1794",150,"Wapello County Jail","Iowa","Wapello",19179,"IA",0,2013,0
"1795",150,"Wapello County Jail","Iowa","Wapello",19179,"IA",0,2014,0
"1796",150,"Wapello County Jail","Iowa","Wapello",19179,"IA",0,2015,0
"1797",150,"Wapello County Jail","Iowa","Wapello",19179,"IA",0,2016,0
"1798",150,"Wapello County Jail","Iowa","Wapello",19179,"IA",0,2017,0
"1799",150,"Wapello County Jail","Iowa","Wapello",19179,"IA",0,2018,0
"1800",150,"Wapello County Jail","Iowa","Wapello",19179,"IA",0,2019,0
"1801",151,"Woodbury County Jail","Iowa","Woodbury",19193,"IA",0,2008,0
"1802",151,"Woodbury County Jail","Iowa","Woodbury",19193,"IA",0,2009,4.67289719626168
"1803",151,"Woodbury County Jail","Iowa","Woodbury",19193,"IA",0,2010,0
"1804",151,"Woodbury County Jail","Iowa","Woodbury",19193,"IA",0,2011,0
"1805",151,"Woodbury County Jail","Iowa","Woodbury",19193,"IA",0,2012,0
"1806",151,"Woodbury County Jail","Iowa","Woodbury",19193,"IA",0,2013,7.90513833992095
"1807",151,"Woodbury County Jail","Iowa","Woodbury",19193,"IA",0,2014,0
"1808",151,"Woodbury County Jail","Iowa","Woodbury",19193,"IA",0,2015,0
"1809",151,"Woodbury County Jail","Iowa","Woodbury",19193,"IA",1,2016,4.34782608695652
"1810",151,"Woodbury County Jail","Iowa","Woodbury",19193,"IA",1,2017,0
"1811",151,"Woodbury County Jail","Iowa","Woodbury",19193,"IA",1,2018,0
"1812",151,"Woodbury County Jail","Iowa","Woodbury",19193,"IA",1,2019,0
"1813",152,"Leavenworth County Jail","Kansas","Leavenworth",20103,"KS",NA,2008,NA
"1814",152,"Leavenworth County Jail","Kansas","Leavenworth",20103,"KS",1,2009,NA
"1815",152,"Leavenworth County Jail","Kansas","Leavenworth",20103,"KS",1,2010,NA
"1816",152,"Leavenworth County Jail","Kansas","Leavenworth",20103,"KS",1,2011,NA
"1817",152,"Leavenworth County Jail","Kansas","Leavenworth",20103,"KS",1,2012,NA
"1818",152,"Leavenworth County Jail","Kansas","Leavenworth",20103,"KS",1,2013,0
"1819",152,"Leavenworth County Jail","Kansas","Leavenworth",20103,"KS",1,2014,0
"1820",152,"Leavenworth County Jail","Kansas","Leavenworth",20103,"KS",1,2015,16
"1821",152,"Leavenworth County Jail","Kansas","Leavenworth",20103,"KS",1,2016,8.33333333333333
"1822",152,"Leavenworth County Jail","Kansas","Leavenworth",20103,"KS",1,2017,0
"1823",152,"Leavenworth County Jail","Kansas","Leavenworth",20103,"KS",0,2018,6.41025641025641
"1824",152,"Leavenworth County Jail","Kansas","Leavenworth",20103,"KS",0,2019,6.06060606060606
"1825",153,"New Century Adult Detention Center","Kansas","Johnson",20091,"KS",1,2008,0
"1826",153,"New Century Adult Detention Center","Kansas","Johnson",20091,"KS",1,2009,3.4965034965035
"1827",153,"New Century Adult Detention Center","Kansas","Johnson",20091,"KS",1,2010,1.26422250316056
"1828",153,"New Century Adult Detention Center","Kansas","Johnson",20091,"KS",1,2011,0
"1829",153,"New Century Adult Detention Center","Kansas","Johnson",20091,"KS",1,2012,0
"1830",153,"New Century Adult Detention Center","Kansas","Johnson",20091,"KS",1,2013,2.29885057471264
"1831",153,"New Century Adult Detention Center","Kansas","Johnson",20091,"KS",1,2014,2.06611570247934
"1832",153,"New Century Adult Detention Center","Kansas","Johnson",20091,"KS",1,2015,0
"1833",153,"New Century Adult Detention Center","Kansas","Johnson",20091,"KS",1,2016,1.92307692307692
"1834",153,"New Century Adult Detention Center","Kansas","Johnson",20091,"KS",1,2017,1.82481751824818
"1835",153,"New Century Adult Detention Center","Kansas","Johnson",20091,"KS",1,2018,0
"1836",153,"New Century Adult Detention Center","Kansas","Johnson",20091,"KS",1,2019,0
"1837",154,"Butler County Detention Center","Kansas","Butler",20015,"KS",0,2008,0
"1838",154,"Butler County Detention Center","Kansas","Butler",20015,"KS",0,2009,0
"1839",154,"Butler County Detention Center","Kansas","Butler",20015,"KS",NA,2010,0
"1840",154,"Butler County Detention Center","Kansas","Butler",20015,"KS",0,2011,0
"1841",154,"Butler County Detention Center","Kansas","Butler",20015,"KS",0,2012,0
"1842",154,"Butler County Detention Center","Kansas","Butler",20015,"KS",1,2013,0
"1843",154,"Butler County Detention Center","Kansas","Butler",20015,"KS",1,2014,0
"1844",154,"Butler County Detention Center","Kansas","Butler",20015,"KS",1,2015,0
"1845",154,"Butler County Detention Center","Kansas","Butler",20015,"KS",1,2016,0
"1846",154,"Butler County Detention Center","Kansas","Butler",20015,"KS",1,2017,0
"1847",154,"Butler County Detention Center","Kansas","Butler",20015,"KS",1,2018,0
"1848",154,"Butler County Detention Center","Kansas","Butler",20015,"KS",1,2019,0
"1849",155,"Douglas County Jail","Kansas","Douglas",20045,"KS",0,2008,0
"1850",155,"Douglas County Jail","Kansas","Douglas",20045,"KS",0,2009,0
"1851",155,"Douglas County Jail","Kansas","Douglas",20045,"KS",0,2010,0
"1852",155,"Douglas County Jail","Kansas","Douglas",20045,"KS",0,2011,0
"1853",155,"Douglas County Jail","Kansas","Douglas",20045,"KS",0,2012,7.69230769230769
"1854",155,"Douglas County Jail","Kansas","Douglas",20045,"KS",0,2013,0
"1855",155,"Douglas County Jail","Kansas","Douglas",20045,"KS",0,2014,0
"1856",155,"Douglas County Jail","Kansas","Douglas",20045,"KS",0,2015,0
"1857",155,"Douglas County Jail","Kansas","Douglas",20045,"KS",1,2016,0
"1858",155,"Douglas County Jail","Kansas","Douglas",20045,"KS",1,2017,0
"1859",155,"Douglas County Jail","Kansas","Douglas",20045,"KS",1,2018,0
"1860",155,"Douglas County Jail","Kansas","Douglas",20045,"KS",1,2019,0
"1861",156,"Montgomery County Jail","Kansas","Montgomery",20125,"KS",NA,2008,NA
"1862",156,"Montgomery County Jail","Kansas","Montgomery",20125,"KS",1,2009,NA
"1863",156,"Montgomery County Jail","Kansas","Montgomery",20125,"KS",1,2010,NA
"1864",156,"Montgomery County Jail","Kansas","Montgomery",20125,"KS",1,2011,0
"1865",156,"Montgomery County Jail","Kansas","Montgomery",20125,"KS",1,2012,0
"1866",156,"Montgomery County Jail","Kansas","Montgomery",20125,"KS",1,2013,6.57894736842105
"1867",156,"Montgomery County Jail","Kansas","Montgomery",20125,"KS",1,2014,0
"1868",156,"Montgomery County Jail","Kansas","Montgomery",20125,"KS",1,2015,0
"1869",156,"Montgomery County Jail","Kansas","Montgomery",20125,"KS",1,2016,0
"1870",156,"Montgomery County Jail","Kansas","Montgomery",20125,"KS",1,2017,0
"1871",156,"Montgomery County Jail","Kansas","Montgomery",20125,"KS",1,2018,0
"1872",156,"Montgomery County Jail","Kansas","Montgomery",20125,"KS",NA,2019,0
"1873",157,"Saline County Jail","Kansas","Saline",20169,"KS",1,2008,0
"1874",157,"Saline County Jail","Kansas","Saline",20169,"KS",1,2009,0
"1875",157,"Saline County Jail","Kansas","Saline",20169,"KS",1,2010,0
"1876",157,"Saline County Jail","Kansas","Saline",20169,"KS",1,2011,0
"1877",157,"Saline County Jail","Kansas","Saline",20169,"KS",1,2012,4.71698113207547
"1878",157,"Saline County Jail","Kansas","Saline",20169,"KS",1,2013,0
"1879",157,"Saline County Jail","Kansas","Saline",20169,"KS",1,2014,0
"1880",157,"Saline County Jail","Kansas","Saline",20169,"KS",1,2015,4.27350427350427
"1881",157,"Saline County Jail","Kansas","Saline",20169,"KS",1,2016,7.84313725490196
"1882",157,"Saline County Jail","Kansas","Saline",20169,"KS",1,2017,0
"1883",157,"Saline County Jail","Kansas","Saline",20169,"KS",1,2018,0
"1884",157,"Saline County Jail","Kansas","Saline",20169,"KS",1,2019,0
"1885",158,"Sedgwick County Jail and Work Release","Kansas","Sedgwick",20173,"KS",1,2008,1.95058517555267
"1886",158,"Sedgwick County Jail and Work Release","Kansas","Sedgwick",20173,"KS",1,2009,1.82370820668693
"1887",158,"Sedgwick County Jail and Work Release","Kansas","Sedgwick",20173,"KS",1,2010,1.28122998078155
"1888",158,"Sedgwick County Jail and Work Release","Kansas","Sedgwick",20173,"KS",1,2011,0
"1889",158,"Sedgwick County Jail and Work Release","Kansas","Sedgwick",20173,"KS",1,2012,3.46740638002774
"1890",158,"Sedgwick County Jail and Work Release","Kansas","Sedgwick",20173,"KS",1,2013,3.52609308885755
"1891",158,"Sedgwick County Jail and Work Release","Kansas","Sedgwick",20173,"KS",1,2014,0.735835172921266
"1892",158,"Sedgwick County Jail and Work Release","Kansas","Sedgwick",20173,"KS",1,2015,2.84495021337127
"1893",158,"Sedgwick County Jail and Work Release","Kansas","Sedgwick",20173,"KS",1,2016,2.80701754385965
"1894",158,"Sedgwick County Jail and Work Release","Kansas","Sedgwick",20173,"KS",1,2017,2.76243093922652
"1895",158,"Sedgwick County Jail and Work Release","Kansas","Sedgwick",20173,"KS",1,2018,0.703729767769177
"1896",158,"Sedgwick County Jail and Work Release","Kansas","Sedgwick",20173,"KS",1,2019,1.96206671026815
"1897",159,"Shawnee County Adult Detention Center & Annex","Kansas","Shawnee",20177,"KS",1,2008,2.28310502283105
"1898",159,"Shawnee County Adult Detention Center & Annex","Kansas","Shawnee",20177,"KS",1,2009,4.29184549356223
"1899",159,"Shawnee County Adult Detention Center & Annex","Kansas","Shawnee",20177,"KS",1,2010,0
"1900",159,"Shawnee County Adult Detention Center & Annex","Kansas","Shawnee",20177,"KS",1,2011,2.20264317180617
"1901",159,"Shawnee County Adult Detention Center & Annex","Kansas","Shawnee",20177,"KS",1,2012,0
"1902",159,"Shawnee County Adult Detention Center & Annex","Kansas","Shawnee",20177,"KS",1,2013,0
"1903",159,"Shawnee County Adult Detention Center & Annex","Kansas","Shawnee",20177,"KS",1,2014,0
"1904",159,"Shawnee County Adult Detention Center & Annex","Kansas","Shawnee",20177,"KS",1,2015,2.05338809034908
"1905",159,"Shawnee County Adult Detention Center & Annex","Kansas","Shawnee",20177,"KS",1,2016,2.0703933747412
"1906",159,"Shawnee County Adult Detention Center & Annex","Kansas","Shawnee",20177,"KS",1,2017,0
"1907",159,"Shawnee County Adult Detention Center & Annex","Kansas","Shawnee",20177,"KS",1,2018,1.88323917137476
"1908",159,"Shawnee County Adult Detention Center & Annex","Kansas","Shawnee",20177,"KS",1,2019,1.84842883548983
"1909",160,"Sumner County Jail","Kansas","Sumner",20191,"KS",1,2008,9.08760450745184
"1910",160,"Sumner County Jail","Kansas","Sumner",20191,"KS",1,2009,0
"1911",160,"Sumner County Jail","Kansas","Sumner",20191,"KS",1,2010,0
"1912",160,"Sumner County Jail","Kansas","Sumner",20191,"KS",1,2011,0
"1913",160,"Sumner County Jail","Kansas","Sumner",20191,"KS",1,2012,0
"1914",160,"Sumner County Jail","Kansas","Sumner",20191,"KS",1,2013,0
"1915",160,"Sumner County Jail","Kansas","Sumner",20191,"KS",1,2014,0
"1916",160,"Sumner County Jail","Kansas","Sumner",20191,"KS",1,2015,0
"1917",160,"Sumner County Jail","Kansas","Sumner",20191,"KS",1,2016,0
"1918",160,"Sumner County Jail","Kansas","Sumner",20191,"KS",1,2017,0
"1919",160,"Sumner County Jail","Kansas","Sumner",20191,"KS",1,2018,0
"1920",160,"Sumner County Jail","Kansas","Sumner",20191,"KS",1,2019,0
"1921",161,"Wyandotte County Jail","Kansas","Wyandotte",20209,"KS",1,2008,1.69877348554344
"1922",161,"Wyandotte County Jail","Kansas","Wyandotte",20209,"KS",1,2009,1.7893569051283
"1923",161,"Wyandotte County Jail","Kansas","Wyandotte",20209,"KS",1,2010,3.88908334305604
"1924",161,"Wyandotte County Jail","Kansas","Wyandotte",20209,"KS",1,2011,0
"1925",161,"Wyandotte County Jail","Kansas","Wyandotte",20209,"KS",1,2012,2.00360649168503
"1926",161,"Wyandotte County Jail","Kansas","Wyandotte",20209,"KS",1,2013,5.6710775047259
"1927",161,"Wyandotte County Jail","Kansas","Wyandotte",20209,"KS",1,2014,0
"1928",161,"Wyandotte County Jail","Kansas","Wyandotte",20209,"KS",1,2015,2.29095074455899
"1929",161,"Wyandotte County Jail","Kansas","Wyandotte",20209,"KS",1,2016,2.54129606099111
"1930",161,"Wyandotte County Jail","Kansas","Wyandotte",20209,"KS",1,2017,0
"1931",161,"Wyandotte County Jail","Kansas","Wyandotte",20209,"KS",1,2018,4.97883993029624
"1932",161,"Wyandotte County Jail","Kansas","Wyandotte",20209,"KS",1,2019,0
"1933",162,"Campbell County Detention Center","Kentucky","Campbell",21037,"KY",1,2008,1.953125
"1934",162,"Campbell County Detention Center","Kentucky","Campbell",21037,"KY",1,2009,5.39568345323741
"1935",162,"Campbell County Detention Center","Kentucky","Campbell",21037,"KY",1,2010,0
"1936",162,"Campbell County Detention Center","Kentucky","Campbell",21037,"KY",1,2011,3.77358490566038
"1937",162,"Campbell County Detention Center","Kentucky","Campbell",21037,"KY",1,2012,0
"1938",162,"Campbell County Detention Center","Kentucky","Campbell",21037,"KY",1,2013,0
"1939",162,"Campbell County Detention Center","Kentucky","Campbell",21037,"KY",1,2014,0
"1940",162,"Campbell County Detention Center","Kentucky","Campbell",21037,"KY",1,2015,0
"1941",162,"Campbell County Detention Center","Kentucky","Campbell",21037,"KY",1,2016,0
"1942",162,"Campbell County Detention Center","Kentucky","Campbell",21037,"KY",1,2017,0
"1943",162,"Campbell County Detention Center","Kentucky","Campbell",21037,"KY",1,2018,1.40646976090014
"1944",162,"Campbell County Detention Center","Kentucky","Campbell",21037,"KY",1,2019,1.41843971631206
"1945",163,"Christian County Jail","Kentucky","Christian",21047,"KY",1,2008,0
"1946",163,"Christian County Jail","Kentucky","Christian",21047,"KY",1,2009,0
"1947",163,"Christian County Jail","Kentucky","Christian",21047,"KY",1,2010,0
"1948",163,"Christian County Jail","Kentucky","Christian",21047,"KY",1,2011,0
"1949",163,"Christian County Jail","Kentucky","Christian",21047,"KY",1,2012,1.72711571675302
"1950",163,"Christian County Jail","Kentucky","Christian",21047,"KY",1,2013,0
"1951",163,"Christian County Jail","Kentucky","Christian",21047,"KY",1,2014,0
"1952",163,"Christian County Jail","Kentucky","Christian",21047,"KY",1,2015,0
"1953",163,"Christian County Jail","Kentucky","Christian",21047,"KY",1,2016,0
"1954",163,"Christian County Jail","Kentucky","Christian",21047,"KY",1,2017,1.28369704749679
"1955",163,"Christian County Jail","Kentucky","Christian",21047,"KY",1,2018,0
"1956",163,"Christian County Jail","Kentucky","Christian",21047,"KY",1,2019,0
"1957",164,"Daviess County Detention Center","Kentucky","Daviess",21059,"KY",1,2008,0
"1958",164,"Daviess County Detention Center","Kentucky","Daviess",21059,"KY",1,2009,0
"1959",164,"Daviess County Detention Center","Kentucky","Daviess",21059,"KY",1,2010,0
"1960",164,"Daviess County Detention Center","Kentucky","Daviess",21059,"KY",1,2011,1.75746924428823
"1961",164,"Daviess County Detention Center","Kentucky","Daviess",21059,"KY",1,2012,0
"1962",164,"Daviess County Detention Center","Kentucky","Daviess",21059,"KY",1,2013,1.76991150442478
"1963",164,"Daviess County Detention Center","Kentucky","Daviess",21059,"KY",1,2014,1.57629255989912
"1964",164,"Daviess County Detention Center","Kentucky","Daviess",21059,"KY",1,2015,3.02846759539673
"1965",164,"Daviess County Detention Center","Kentucky","Daviess",21059,"KY",1,2016,0
"1966",164,"Daviess County Detention Center","Kentucky","Daviess",21059,"KY",1,2017,1.42551674982181
"1967",164,"Daviess County Detention Center","Kentucky","Daviess",21059,"KY",1,2018,0
"1968",164,"Daviess County Detention Center","Kentucky","Daviess",21059,"KY",1,2019,1.31578947368421
"1969",165,"Lexington-Fayette County Detention Center","Kentucky","Fayette",21067,"KY",1,2008,0
"1970",165,"Lexington-Fayette County Detention Center","Kentucky","Fayette",21067,"KY",1,2009,0.793650793650794
"1971",165,"Lexington-Fayette County Detention Center","Kentucky","Fayette",21067,"KY",1,2010,0.801924619085806
"1972",165,"Lexington-Fayette County Detention Center","Kentucky","Fayette",21067,"KY",1,2011,0.868055555555556
"1973",165,"Lexington-Fayette County Detention Center","Kentucky","Fayette",21067,"KY",1,2012,0.823723228995058
"1974",165,"Lexington-Fayette County Detention Center","Kentucky","Fayette",21067,"KY",1,2013,0
"1975",165,"Lexington-Fayette County Detention Center","Kentucky","Fayette",21067,"KY",1,2014,0
"1976",165,"Lexington-Fayette County Detention Center","Kentucky","Fayette",21067,"KY",1,2015,1.64609053497942
"1977",165,"Lexington-Fayette County Detention Center","Kentucky","Fayette",21067,"KY",1,2016,0.747384155455904
"1978",165,"Lexington-Fayette County Detention Center","Kentucky","Fayette",21067,"KY",1,2017,0.716332378223496
"1979",165,"Lexington-Fayette County Detention Center","Kentucky","Fayette",21067,"KY",1,2018,1.33333333333333
"1980",165,"Lexington-Fayette County Detention Center","Kentucky","Fayette",21067,"KY",1,2019,0.700446885112702
"1981",166,"Fulton County Detention Center","Kentucky","Fulton",21075,"KY",0,2008,0
"1982",166,"Fulton County Detention Center","Kentucky","Fulton",21075,"KY",1,2009,0
"1983",166,"Fulton County Detention Center","Kentucky","Fulton",21075,"KY",1,2010,0
"1984",166,"Fulton County Detention Center","Kentucky","Fulton",21075,"KY",1,2011,0
"1985",166,"Fulton County Detention Center","Kentucky","Fulton",21075,"KY",1,2012,2.78551532033426
"1986",166,"Fulton County Detention Center","Kentucky","Fulton",21075,"KY",1,2013,0
"1987",166,"Fulton County Detention Center","Kentucky","Fulton",21075,"KY",1,2014,0
"1988",166,"Fulton County Detention Center","Kentucky","Fulton",21075,"KY",1,2015,0
"1989",166,"Fulton County Detention Center","Kentucky","Fulton",21075,"KY",1,2016,2
"1990",166,"Fulton County Detention Center","Kentucky","Fulton",21075,"KY",1,2017,0
"1991",166,"Fulton County Detention Center","Kentucky","Fulton",21075,"KY",1,2018,2.08768267223382
"1992",166,"Fulton County Detention Center","Kentucky","Fulton",21075,"KY",1,2019,0
"1993",167,"Grayson County Detention Center","Kentucky","Grayson",21085,"KY",0,2008,1.69491525423729
"1994",167,"Grayson County Detention Center","Kentucky","Grayson",21085,"KY",0,2009,3.50262697022767
"1995",167,"Grayson County Detention Center","Kentucky","Grayson",21085,"KY",0,2010,0
"1996",167,"Grayson County Detention Center","Kentucky","Grayson",21085,"KY",0,2011,0
"1997",167,"Grayson County Detention Center","Kentucky","Grayson",21085,"KY",0,2012,1.67785234899329
"1998",167,"Grayson County Detention Center","Kentucky","Grayson",21085,"KY",0,2013,0
"1999",167,"Grayson County Detention Center","Kentucky","Grayson",21085,"KY",0,2014,1.65016501650165
"2000",167,"Grayson County Detention Center","Kentucky","Grayson",21085,"KY",0,2015,0
"2001",167,"Grayson County Detention Center","Kentucky","Grayson",21085,"KY",0,2016,0
"2002",167,"Grayson County Detention Center","Kentucky","Grayson",21085,"KY",0,2017,1.56739811912226
"2003",167,"Grayson County Detention Center","Kentucky","Grayson",21085,"KY",0,2018,0
"2004",167,"Grayson County Detention Center","Kentucky","Grayson",21085,"KY",0,2019,0
"2005",168,"Hardin County Detention Center","Kentucky","Hardin",21093,"KY",1,2008,NA
"2006",168,"Hardin County Detention Center","Kentucky","Hardin",21093,"KY",1,2009,NA
"2007",168,"Hardin County Detention Center","Kentucky","Hardin",21093,"KY",1,2010,NA
"2008",168,"Hardin County Detention Center","Kentucky","Hardin",21093,"KY",1,2011,NA
"2009",168,"Hardin County Detention Center","Kentucky","Hardin",21093,"KY",1,2012,1.62337662337662
"2010",168,"Hardin County Detention Center","Kentucky","Hardin",21093,"KY",1,2013,1.86219739292365
